ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,AGE_index,GENDER_index,RACE_index,VEHICLE_OWNERSHIP_index,CHILDREN_index,VEHICLE_TYPE_index,MARRIED_index,INCOME_index,VEHICLE_YEAR_index,POSTAL_CODE_index,prediction,AGE_OHE_array_string,GENDER_OHE_array_string,RACE_OHE_array_string,VEHICLE_OWNERSHIP_OHE_array_string,CHILDREN_OHE_array_string,VEHICLE_TYPE_OHE_array_string,MARRIED_OHE_array_string,INCOME_OHE_array_string,VEHICLE_YEAR_OHE_array_string,POSTAL_CODE_OHE_array_string,features_array_string,rawPrediction_array_string,probability_array_string
20986,26-39,male,majority,2,2,upper class,0.7481307425472491,yes,before 2015,yes,yes,32765,10000.0,sedan,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"1.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",1.0,"0.0,1.0,0.0","0.7481307425472491,10000.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0","17.58283548234494,2.417164517655059","0.879141774117247,0.12085822588275294"
21512,26-39,female,majority,2,2,upper class,0.5188882562309625,yes,after 2015,yes,yes,10238,9000.0,sedan,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"1.0,0.0,0.0",1.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.5188882562309625,9000.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","18.308891844969427,1.6911081550305742","0.9154445922484713,0.08455540775152871"
21746,40-64,female,majority,3,1,middle class,0.4524536326300834,yes,before 2015,yes,yes,10238,12000.0,sedan,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"0.0,1.0,0.0",1.0,1.0,1.0,1.0,1.0,1.0,"0.0,1.0,0.0",1.0,"1.0,0.0,0.0","0.4524536326300834,12000.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0","16.71574582077929,3.2842541792207127","0.8357872910389643,0.1642127089610356"
22154,26-39,male,majority,1,1,middle class,0.5158128096027909,yes,before 2015,no,yes,10238,9000.0,sedan,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"1.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,0.0,"0.0,1.0,0.0",1.0,"1.0,0.0,0.0","0.5158128096027909,9000.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0","8.49492187550766,11.505078124492341","0.424746093775383,0.575253906224617"
22326,16-25,female,majority,1,1,poverty,0.3696161164331113,no,before 2015,no,no,32765,15000.0,sedan,0,0,0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,"0.0,0.0,1.0",1.0,1.0,0.0,0.0,1.0,0.0,"0.0,0.0,1.0",1.0,"0.0,1.0,0.0","0.3696161164331113,15000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0","3.6572608750158397,16.34273912498416","0.182863043750792,0.817136956249208"
22674,16-25,female,majority,1,1,poverty,0.5158128096027909,no,before 2015,no,no,10238,15000.0,sedan,0,0,0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,"0.0,0.0,1.0",1.0,1.0,0.0,0.0,1.0,0.0,"0.0,0.0,1.0",1.0,"1.0,0.0,0.0","0.5158128096027909,15000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0","3.8254137462984494,16.174586253701552","0.19127068731492247,0.8087293126850776"
22899,16-25,male,majority,1,2,working class,0.5795616081745322,yes,after 2015,no,yes,21217,11000.0,sedan,0,0,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,"0.0,0.0,1.0",0.0,1.0,1.0,1.0,1.0,0.0,"0.0,0.0,0.0",0.0,"0.0,0.0,0.0","0.5795616081745322,11000.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0","12.32911386463941,7.670886135360584","0.6164556932319707,0.38354430676802936"
23419,40-64,male,majority,3,2,upper class,0.5082379547421645,no,after 2015,yes,yes,10238,9000.0,sedan,7,0,4,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"0.0,1.0,0.0",0.0,1.0,0.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.5082379547421645,9000.0,7.0,0.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","18.33431111043223,1.6656888895677702","0.9167155555216114,0.08328444447838851"
23958,26-39,male,majority,2,2,working class,0.5169697706865926,yes,before 2015,yes,yes,10238,11697.003206900365,sedan,2,0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,"1.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,1.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.5169697706865926,11697.003206900365,2.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","17.441612578641305,2.5583874213586917","0.8720806289320654,0.1279193710679346"
24512,26-39,male,minority,2,1,working class,0.5604130114765153,yes,before 2015,no,no,10238,12000.0,sedan,1,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,"1.0,0.0,0.0",0.0,0.0,1.0,0.0,1.0,0.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.5604130114765153,12000.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","16.085827183658765,3.9141728163412335","0.8042913591829383,0.19570864081706169"
24737,40-64,female,majority,3,0,poverty,0.5194542755967739,no,before 2015,no,yes,32765,10000.0,sedan,6,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,"0.0,1.0,0.0",1.0,1.0,0.0,1.0,1.0,0.0,"0.0,0.0,1.0",1.0,"0.0,1.0,0.0","0.5194542755967739,10000.0,6.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0","18.015311365410838,1.984688634589164","0.9007655682705418,0.09923443172945817"
25215,65+,female,minority,1,1,upper class,0.7089001773362056,yes,after 2015,no,yes,10238,11000.0,sedan,0,0,0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"0.0,0.0,0.0",1.0,0.0,1.0,1.0,1.0,0.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.7089001773362056,11000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","15.81656479004984,4.1834352099501615","0.790828239502492,0.20917176049750807"
25459,65+,female,majority,4,2,upper class,0.5982796403762255,yes,before 2015,yes,yes,32765,9000.0,sedan,10,1,5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"0.0,0.0,0.0",1.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",1.0,"0.0,1.0,0.0","0.5982796403762255,9000.0,10.0,1.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0","17.955352228540182,2.044647771459818","0.8977676114270091,0.10223238857299091"
26255,40-64,female,majority,1,2,upper class,0.6412526439911048,yes,before 2015,no,yes,32765,10000.0,sedan,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"0.0,1.0,0.0",1.0,1.0,1.0,1.0,1.0,0.0,"1.0,0.0,0.0",1.0,"0.0,1.0,0.0","0.6412526439911048,10000.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0","10.290888652594791,9.709111347405209","0.5145444326297396,0.4854555673702604"
26569,26-39,male,majority,1,1,middle class,0.4701802815309037,no,after 2015,no,yes,10238,13000.0,sedan,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,"1.0,0.0,0.0",0.0,1.0,0.0,1.0,1.0,0.0,"0.0,1.0,0.0",0.0,"1.0,0.0,0.0","0.4701802815309037,13000.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0","7.598491127746708,12.401508872253292","0.3799245563873354,0.6200754436126645"
26675,40-64,male,majority,1,0,working class,0.5083822971617667,no,before 2015,no,yes,10238,15000.0,sedan,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,"0.0,1.0,0.0",0.0,1.0,0.0,1.0,1.0,0.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.5083822971617667,15000.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","5.207427161191179,14.79257283880882","0.2603713580595589,0.739628641940441"
26790,40-64,male,majority,2,0,middle class,0.5158128096027909,yes,after 2015,yes,yes,10238,15000.0,sedan,0,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"0.0,1.0,0.0",0.0,1.0,1.0,1.0,1.0,1.0,"0.0,1.0,0.0",0.0,"1.0,0.0,0.0","0.5158128096027909,15000.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0","17.935563156432185,2.0644368435678135","0.8967781578216092,0.10322184217839067"
26848,65+,female,majority,4,2,upper class,0.6373600775462374,yes,after 2015,yes,yes,32765,9000.0,sedan,5,1,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"0.0,0.0,0.0",1.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"0.0,1.0,0.0","0.6373600775462374,9000.0,5.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0","18.073897011204593,1.9261029887954055","0.9036948505602297,0.09630514943977028"
27358,16-25,male,majority,1,1,poverty,0.2892278051746093,no,before 2015,no,yes,32765,9000.0,sedan,0,0,0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,"0.0,0.0,1.0",0.0,1.0,0.0,1.0,1.0,0.0,"0.0,0.0,1.0",1.0,"0.0,1.0,0.0","0.2892278051746093,9000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0","3.025733636115902,16.974266363884098","0.1512866818057951,0.8487133181942049"
27492,65+,male,minority,4,1,upper class,0.6129390900576029,no,after 2015,yes,yes,10238,8000.0,sedan,3,0,3,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"0.0,0.0,0.0",0.0,0.0,0.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.6129390900576029,8000.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","18.201528625696223,1.7984713743037768","0.9100764312848112,0.08992356871518883"
27524,26-39,male,majority,2,1,middle class,0.5158128096027909,yes,before 2015,no,yes,32765,10000.0,sedan,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,"1.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,0.0,"0.0,1.0,0.0",1.0,"0.0,1.0,0.0","0.5158128096027909,10000.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0","16.815894383417124,3.1841056165828743","0.8407947191708562,0.1592052808291437"
28132,16-25,male,majority,1,1,working class,0.2701780893985927,yes,after 2015,no,no,10238,13000.0,sedan,0,0,0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,"0.0,0.0,1.0",0.0,1.0,1.0,0.0,1.0,0.0,"0.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.2701780893985927,13000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0","11.694463542086254,8.305536457913744","0.5847231771043127,0.41527682289568724"
28477,40-64,male,majority,3,1,working class,0.5158128096027909,no,before 2015,no,yes,10238,12000.0,sedan,3,0,6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,"0.0,1.0,0.0",0.0,1.0,0.0,1.0,1.0,0.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.5158128096027909,12000.0,3.0,0.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","17.857509675840895,2.142490324159102","0.8928754837920448,0.10712451620795511"
28882,26-39,female,majority,2,2,middle class,0.5158128096027909,yes,after 2015,no,yes,10238,13000.0,sedan,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"1.0,0.0,0.0",1.0,1.0,1.0,1.0,1.0,0.0,"0.0,1.0,0.0",0.0,"1.0,0.0,0.0","0.5158128096027909,13000.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0","16.859784743623173,3.140215256376825","0.8429892371811587,0.15701076281884124"
28902,26-39,female,majority,1,1,upper class,0.6789816549655315,yes,before 2015,yes,yes,10238,9000.0,sedan,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1.0,0.0,0.0",1.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.6789816549655315,9000.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0","11.877040174576186,8.122959825423816","0.5938520087288093,0.40614799127119083"
29709,16-25,male,majority,1,2,middle class,0.3944761217596779,yes,before 2015,no,no,21217,20000.0,sedan,0,0,0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,"0.0,0.0,1.0",0.0,1.0,1.0,0.0,1.0,0.0,"0.0,1.0,0.0",1.0,"0.0,0.0,0.0","0.3944761217596779,20000.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0","6.149077684911464,13.850922315088537","0.3074538842455732,0.6925461157544268"
30313,40-64,male,majority,2,1,middle class,0.6218093450295321,yes,before 2015,yes,yes,10238,11000.0,sedan,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"0.0,1.0,0.0",0.0,1.0,1.0,1.0,1.0,1.0,"0.0,1.0,0.0",1.0,"1.0,0.0,0.0","0.6218093450295321,11000.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0","16.882788161777306,3.1172118382226963","0.8441394080888651,0.1558605919111348"
30802,65+,female,majority,1,2,upper class,0.5902500669549591,yes,after 2015,yes,yes,10238,12000.0,sedan,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"0.0,0.0,0.0",1.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.5902500669549591,12000.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","16.147673581655496,3.8523264183445036","0.8073836790827749,0.1926163209172252"
31403,26-39,female,majority,2,1,working class,0.4183694551552955,yes,before 2015,yes,no,10238,11000.0,sedan,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,"1.0,0.0,0.0",1.0,1.0,1.0,0.0,1.0,1.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.4183694551552955,11000.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","17.318456359028428,2.6815436409715696","0.8659228179514216,0.1340771820485785"
31928,40-64,male,majority,3,1,upper class,0.7612274339265259,yes,after 2015,no,yes,32765,12000.0,sedan,10,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,"0.0,1.0,0.0",0.0,1.0,1.0,1.0,1.0,0.0,"1.0,0.0,0.0",0.0,"0.0,1.0,0.0","0.7612274339265259,12000.0,10.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0","17.94249153544074,2.057508464559259","0.897124576772037,0.10287542322796295"
32376,26-39,female,majority,2,1,middle class,0.5817502371285453,yes,before 2015,no,yes,10238,14000.0,sedan,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"1.0,0.0,0.0",1.0,1.0,1.0,1.0,1.0,0.0,"0.0,1.0,0.0",1.0,"1.0,0.0,0.0","0.5817502371285453,14000.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0","15.889097836329114,4.1109021636708905","0.7944548918164556,0.2055451081835445"
34082,16-25,male,majority,1,2,working class,0.371964912767888,no,before 2015,yes,no,10238,14000.0,sedan,0,0,0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,"0.0,0.0,1.0",0.0,1.0,0.0,0.0,1.0,1.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.371964912767888,14000.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","4.152939107802155,15.847060892197849","0.2076469553901077,0.7923530446098923"
34516,26-39,male,majority,2,0,poverty,0.2513881755026152,no,before 2015,no,no,10238,11697.003206900365,sedan,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,"1.0,0.0,0.0",0.0,1.0,0.0,0.0,1.0,0.0,"0.0,0.0,1.0",1.0,"1.0,0.0,0.0","0.2513881755026152,11697.003206900365,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0","9.247453199237452,10.75254680076255","0.4623726599618726,0.5376273400381275"
34569,40-64,male,majority,3,2,upper class,0.5947339120751762,yes,after 2015,no,yes,10238,11000.0,sedan,5,0,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"0.0,1.0,0.0",0.0,1.0,1.0,1.0,1.0,0.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.5947339120751762,11000.0,5.0,0.0,5.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","18.38147440962429,1.6185255903757114","0.9190737204812145,0.08092627951878557"
35846,26-39,female,majority,2,0,middle class,0.5362321051953783,yes,before 2015,no,yes,10238,13000.0,sedan,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"1.0,0.0,0.0",1.0,1.0,1.0,1.0,1.0,0.0,"0.0,1.0,0.0",1.0,"1.0,0.0,0.0","0.5362321051953783,13000.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0","16.2720174561916,3.727982543808399","0.81360087280958,0.18639912719041998"
36065,16-25,male,majority,1,0,poverty,0.44901412540617947,yes,before 2015,no,yes,10238,14000.0,sedan,0,0,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,"0.0,0.0,1.0",0.0,1.0,1.0,1.0,1.0,0.0,"0.0,0.0,1.0",1.0,"1.0,0.0,0.0","0.44901412540617947,14000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0","6.679890103676714,13.320109896323292","0.33399450518383555,0.6660054948161643"
36313,26-39,male,majority,2,1,working class,0.5494459382415584,no,before 2015,no,yes,10238,14000.0,sedan,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,"1.0,0.0,0.0",0.0,1.0,0.0,1.0,1.0,0.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.5494459382415584,14000.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","12.22912415074516,7.77087584925484","0.6114562075372579,0.388543792462742"
36667,26-39,female,majority,2,1,middle class,0.4711356183608628,yes,before 2015,no,no,10238,12000.0,sedan,4,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,"1.0,0.0,0.0",1.0,1.0,1.0,0.0,1.0,0.0,"0.0,1.0,0.0",1.0,"1.0,0.0,0.0","0.4711356183608628,12000.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0","17.181324080950983,2.818675919049017","0.8590662040475492,0.14093379595245087"
37552,40-64,female,majority,2,1,upper class,0.6770587526543413,no,before 2015,yes,yes,10238,7000.0,sedan,1,0,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0.0,1.0,0.0",1.0,1.0,0.0,1.0,1.0,1.0,"1.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.6770587526543413,7000.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0","17.596412861765575,2.403587138234424","0.8798206430882788,0.12017935691172119"
37568,26-39,female,majority,2,0,poverty,0.282273794626197,no,before 2015,no,no,32765,12000.0,sedan,2,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,"1.0,0.0,0.0",1.0,1.0,0.0,0.0,1.0,0.0,"0.0,0.0,1.0",1.0,"0.0,1.0,0.0","0.282273794626197,12000.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0","10.529553165053951,9.470446834946047","0.5264776582526975,0.47352234174730234"
38261,65+,male,majority,3,1,middle class,0.4308247424408329,yes,after 2015,yes,yes,32765,5000.0,sedan,9,2,0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"0.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,1.0,"0.0,1.0,0.0",0.0,"0.0,1.0,0.0","0.4308247424408329,5000.0,9.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0","17.295655902948322,2.7043440970516732","0.8647827951474163,0.13521720485258368"
39077,26-39,female,minority,2,0,poverty,0.4540753447395993,yes,before 2015,no,yes,32765,10000.0,sedan,2,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,"1.0,0.0,0.0",1.0,0.0,1.0,1.0,1.0,0.0,"0.0,0.0,1.0",1.0,"0.0,1.0,0.0","0.4540753447395993,10000.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0","15.799507773491653,4.200492226508347","0.7899753886745826,0.21002461132541733"
39284,65+,female,minority,4,0,upper class,0.6322336535055987,no,before 2015,yes,yes,10238,12000.0,sedan,5,1,2,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0.0,0.0,0.0",1.0,0.0,0.0,1.0,1.0,1.0,"1.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.6322336535055987,12000.0,5.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0","18.00687772703359,1.993122272966412","0.9003438863516794,0.09965611364832058"
